metric_name,description,base_unit,statistic,measurement_value,tag,tag_value,is_alert
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,877.182,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,877.182,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,877.182,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.02,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.02,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.02,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.02,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,213851.0,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,213851.0,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,213851.0,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,213851.0,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,880.354,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,880.354,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,880.354,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,880.354,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.023,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.023,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.023,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.023,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,214744.0,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,214744.0,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,214744.0,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,214744.0,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,883.591,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,883.591,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,883.591,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,883.591,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.026,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.026,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.026,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.026,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,215684.0,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,215684.0,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,215684.0,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,215684.0,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,887.107,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,887.107,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,887.107,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,887.107,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.015,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.015,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.015,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.015,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,216713.0,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,216713.0,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,216713.0,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,216713.0,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,890.982,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,890.982,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,890.982,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,890.982,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.031,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.031,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.031,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.031,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,217810.0,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,217810.0,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,217810.0,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,217810.0,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,895.023,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,895.023,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,895.023,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,895.023,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,218989.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,218989.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,218989.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,218989.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,899.562,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,899.562,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,899.562,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,899.562,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.036,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.036,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.036,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.036,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,220295.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,220295.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,220295.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,220295.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,904.4390000000001,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,904.4390000000001,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,904.4390000000001,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,904.4390000000001,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.033,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.033,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.033,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.033,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,221516.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,221516.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,221516.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,221516.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,909.0,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,909.0,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,909.0,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,909.0,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.038,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.038,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.038,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.038,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,222294.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,222294.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,222294.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,222294.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,912.3149999999999,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,912.3149999999999,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,912.3149999999999,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,912.3149999999999,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.025,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,223132.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,223132.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,223132.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,223132.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,915.5409999999999,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,915.5409999999999,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,915.5409999999999,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,915.5409999999999,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.04,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.04,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.04,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.04,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224011.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224011.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224011.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224011.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,918.964,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,918.964,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,918.964,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,918.964,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.063,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.063,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.063,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.063,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224998.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224998.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224998.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,224998.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,922.441,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,922.441,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,922.441,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,922.441,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,226069.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,226069.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,226069.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,226069.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,926.14,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,926.14,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,926.14,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,926.14,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.017,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.017,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.017,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.017,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,227220.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,227220.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,227220.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,227220.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,930.184,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,930.184,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,930.184,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,930.184,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.028,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.028,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.028,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.028,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,228445.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,228445.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,228445.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,228445.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,934.5300000000001,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,934.5300000000001,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,934.5300000000001,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,934.5300000000001,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.042,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.042,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.042,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.042,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,229816.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,229816.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,229816.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,229816.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,939.264,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,939.264,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,939.264,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,939.264,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.019,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.019,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.019,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.019,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,231262.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,231262.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,231262.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,231262.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,944.515,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,944.515,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,944.515,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,944.515,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,cause,G1 Evacuation Pause,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,action,end of minor GC,False
jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.021,gc,G1 Young Generation,False
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,232693.0,cause,G1 Evacuation Pause,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,232693.0,cause,GCLocker Initiated GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,232693.0,action,end of minor GC,True
jvm.gc.pause,Time spent in GC pause,seconds,COUNT,232693.0,gc,G1 Young Generation,True
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,949.813,cause,GCLocker Initiated GC,False
jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,949.813,cause,G1 Evacuation Pause,False
